id,glasses
4903,0.0051373884002068985
4904,0.9991763724244371
4905,0.9971929180847661
4906,0.9965965946298844
4907,0.02576478360229268
4908,0.997219377617673
4909,0.00011449854984634981
4910,0.9985320137114491
4911,0.9953022915677749
4912,0.998909250201937
4913,0.9985085966333598
4914,0.00015491192962485093
4915,0.9967563168047173
4916,0.9942921068693957
4917,0.0031193210367665486
4918,0.9985102190511488
4919,0.997143183278
4920,0.9978381833321638
4921,0.014586537372056108
4922,0.9973246076115666
4923,0.006946338371618452
4924,0.0012603284873110333
4925,0.9987621344471387
4926,0.9928029108580847
4927,0.9990419799211738
4928,0.9967567815830044
4929,0.998574628705874
4930,0.998364195311843
4931,0.998372125728423
4932,0.9974845804617357
4933,0.9989743083157353
4934,0.9977595885588002
4935,0.9976813054520943
4936,0.997399694704464
4937,0.9982174671877384
4938,2.2517324002886117e-05
4939,0.9948689666853215
4940,0.00034011273588489507
4941,0.9989924978029242
4942,0.0023911015465444955
4943,0.007202145817715176
4944,0.0003111765271023473
4945,0.00022293979163785785
4946,0.9960790511489878
4947,0.998264425304611
4948,0.001321498488486138
4949,0.1784702887117122
4950,0.9978220808127336
4951,0.9940739278062996
4952,0.9982939742462332
4953,0.9979140197890504
4954,0.000338241501365747
4955,0.9985237988410087
4956,0.9972506870703738
4957,0.9973511857094383
4958,0.0030055973741129035
4959,0.9987173054529878
4960,0.9969618975384626
4961,0.9957278154145359
4962,0.9971364595089339
4963,0.00142095036580577
4964,0.9985699510034964
4965,0.9978949241460845
4966,0.0002408847936624597
4967,0.9986466662164698
4968,0.9974779959877043
4969,0.9982253451901002
4970,0.9980461650533464
4971,0.9984764168813705
4972,0.00018265244105396955
4973,0.9981851928310168
4974,0.000592034034974429
4975,0.998675316481648
4976,0.9986736354519448
4977,0.9972930135611446
4978,0.999028823671902
4979,0.9977995076310688
4980,0.9975189781077775
4981,0.9962811285440932
4982,0.9970858109903122
4983,0.0011950202276565204
4984,0.9986609316049366
4985,0.9980308415425431
4986,0.0009552363831149804
4987,0.9977472879558406
4988,0.9965789522229291
4989,0.9987764098613476
4990,0.0036631179661748463
4991,0.0010426590372148716
4992,0.0007656077656262415
4993,0.0037193006976158263
4994,0.9951987621725837
4995,0.0005922043980955
4996,0.9943333190075726
4997,0.9980317435415316
4998,0.997812676935725
4999,0.0020626022955007165
5000,0.9982460568250582
